args,labels
It would make the new doped world records meaningless in terms of actual human ability,False
"Professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.",True
"Today countries in Africa are winning in many copetitions and they take pride in that, but now only countries with the money to develop drugs will be able to win, thus harming the weaker countries.",False
the use of steroids is very carcinogenic by regular use. we already prohibiting food for being carsinogenic so it sould be the same.,True
We should not legalize doping in sport because it would create a stigma for people who legitimately need to take the medicines.,False
"Allowing athletes to use drugs will cause coercion to use them - either by pressure from the athlete's coach or friends, or internal pressure because they want to be successful",True
"Athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.",False
Athletes who decide to dope themselves suffer from a short term bias. Most of them perceive their career as the most important thing in their lives and don't think about the long term consequences,True
the use of steroids is very carcinogenic by regular use. we already prohibiting food for being carsinogenic so it sould be the same.,False
"Legalizing doping will legitimate coaches putting pressure on players to dope, increasing the number of people who are coerced into doping when they don't want to.",True
"At the amateur level, it adds a financial cost so people won't be able to get into the sport",False
"Every athelt will now have to consume drugs in order to succeed, thus many more people use drugs and are harmed by the drugs' side effects for the short and long tern",True
Most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.,False
"Today countries in Africa are winning in many copetitions and they take pride in that, but now only countries with the money to develop drugs will be able to win, thus harming the weaker countries.",True
It will force athletes that don't want to use drugs to do so because they don’t stand a chance of winning otherwise,False
"Currently the football stars give motivation to children to try and keep a healthy, sporty, lifestyle. When the children see that their heroes aren't there solely due to hard work, they will be less sporty.",True
"While making anything legal will reduce the crime rates, that applies to legalizing murder; all countries have a responsibility to stop people from doing actions that hurt society.",False
"Since not everyone responds the same way to drugs, legalizing doping won't equalize the field but will just create a different way in which people are unfairly disadvantaged.",True
Legalization of doping is trying to hit a moving target since once doping becomes the norm athletes will have to find something even more extreme to make themselves seem uniquely good.,False
"Once allowed, there will be huge pressure on athletes to take enhancing drugs, and thus a level of coercion involved. This is especially true in non-liberal countries.",True
It would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.,False
"Legalizing doping will make things unfair internationally, as richer countries like the US and China will be able to afford to dope their athletes more safely and with more powerful drugs while poorer countries won't.",True
It would make the new doped world records meaningless in terms of actual human ability,False
Doping legalization will ruin the entertainment value and suspense of sports since the outcome of sporting events will be determined by whose bodies react best to chemicals.,True
We should not legalize doping in sport because it would create an arms race where every top athlete had to dope as much as possible to remain competitive.,False
"Allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.",True
Doping legalization will ruin the entertainment value and suspense of sports since the outcome of sporting events will be determined by whose bodies react best to chemicals.,False
Legalizing doping will force younger and younger athletes to dope as it becomes more of a norm in the higher leagues and people will feel like they have to dope to get recruited.,True
Athletes who decide to dope themselves suffer from a short term bias. Most of them perceive their career as the most important thing in their lives and don't think about the long term consequences,False
"Legalizing doping will send the message that performance enhancing drugs are good, which will seep into other fields like academics and encourage illegal drug use more broadly.",True
Athelits are a role model for kids and adults. When all athelits are doping we will get more kids copying they're role model and doing drugs.,False
Harm to athletes: Doping is incredibly harmful. It permanently harms the body of athletes,True
"We should not legalize doping in sport because people cannot make an informed choice about endocrinology without expert advice, and experts would not advise someone to dope.",False
"Sports today inspires people to work hard and achieve. After the proposal we will lose the admirable athletes that made incredible achievements through willpower, in exchange for uninspiring achievements only attributed to drugs.",True
"It would distant the normal person from the athlete, because it's no longer just hard work, it's using substances. Therefore people will enjoy watching sports less and would be less inclined to participate in them.",False
"Today countries in Africa are winning in many copetitions and they take pride in that, but now only countries with the money to develop drugs will be able to win, thus harming the weaker countries.",True
Hurts athletes because drugs are dangerous and cause various diseases and even death,False
It'll increase inequality in sports because only athletes with sponsors or countries that can pay for the best drugs will be able to win,True
"Legalizing doping will send the message that performance enhancing drugs are good, which will seep into other fields like academics and encourage illegal drug use more broadly.",False
"Legalizing doping will legitimate coaches putting pressure on players to dope, increasing the number of people who are coerced into doping when they don't want to.",True
Athelits are a role model for kids and adults. When all athelits are doping we will get more kids copying they're role model and doing drugs.,False
It'll increase inequality in sports because only athletes with sponsors or countries that can pay for the best drugs will be able to win,True
even if it will be used for good by athletes. it will make it abanded in socioty and pepole will miss use it becouse they are not in cntron by a doctor like athletes.,False
"Doping causes physical harm to athletes in the long run, which they often can't foresee when doing it.",True
This will give people a bad body image if they see ever-more muscular athletes,False
Some performance enhancing drugs have side effects that include increased aggression; this makes people who dope a potential threat to others.,True
There may be significant health risks to atheletes who engage in doping,False
"Athletes are role models for many teenagers. When athletes will dope in public, many teenagers who dream of being athletes will try to get drugs, Probably of low quality, and risk themselves significantly.",True
Some performance enhancing drugs have side effects that include increased aggression; this makes people who dope a potential threat to others.,False
"Professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.",True
Children will be vulnerable to doping at an incredibly young age and Parents will pressure their kids into dangerous situations.,False
"Keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.",True
the costs of rehabilitating all the athletes and all the drugs addicts that will comefrom this mostion will be on the people of the country and it is unfair for them.,False
"Doping often has long term harmful effects on sport players bodies that they can't conceptualize at the time of choice, we need to protect players from their own choices.",True
"Athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.",False
"People would be more inclined to try drugs, not necessarily having the ability of the sports agent to get hold of the legal, safer, more expensive ones. Drugs would seem legitimate.",True
"Sport is supposed to be fair, and doping gives contested an unfair advantage.",False
We should not legalize doping in sport because the long term effects of doping are not well understood and there could be serious harms to people's health.,True
"This decreases the appeal of sports, because fans have less respect for sports players, because they view their accomplishments as less of their own.",False
"Legalizing doping corrupts athletes potential as role models, since their success is inaccessible to the children admiring them without doping.",True
"Even if today some athletics take drugs, when it's legal people will take higher doses because they will not be afraid to get caught anymore and will suffer worse consequences.",False
"Keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.",True
It might have bad long term consequences on the athleats like illness,False
Doping causes long term health damage to the athletes.,True
"This decreases the appeal of sports, because fans have less respect for sports players, because they view their accomplishments as less of their own.",False
We should not legalize doping in sport because the long term effects of doping are not well understood and there could be serious harms to people's health.,True
"Today countries in Africa are winning in many copetitions and they take pride in that, but now only countries with the money to develop drugs will be able to win, thus harming the weaker countries.",False
"Doping has been illegal for the vast majority of modern sports history, and making it legal now would diminish the accomplishments of athletes of the past.",True
This will give people a bad body image if they see ever-more muscular athletes,False
Doping creates a race to the bottom because athletes feel pressured to always dope more than their competitors in order to gain a competitive advantage. This hurts health outcomes.,True
Forces athletes to compromise their bodies and moral compasses in order to compete at the same level as everyone else.,False
"Athletes are role models for many teenagers. When athletes will dope in public, many teenagers who dream of being athletes will try to get drugs, Probably of low quality, and risk themselves significantly.",True
Young athletes will be coerced into doing this and doing it a lot since everyone else is doing it,False
"Fans are against doping in the vast majority of sports, so legalizing doping would drive away fans of the sport and ultimately hurt the game.",True
"This decreases the appeal of sports, because fans have less respect for sports players, because they view their accomplishments as less of their own.",False
"Athletes are role models for many teenagers. When athletes will dope in public, many teenagers who dream of being athletes will try to get drugs, Probably of low quality, and risk themselves significantly.",True
Doping will make people not admire atheletes anymore because they will attribute their accomplishments to the doping and not to the athlete.,False
"We should not legalize doping in sport because athletes would be coerced into doping by sponsors and their teams, so that they would have to wreck their bodies.",True
The rationale of sports is to see people overcoming limitations and succeeding on their own - not thanks to chemical products.,False
Harm to athletes: Doping is incredibly harmful. It permanently harms the body of athletes,True
"Every athelt will now have to consume drugs in order to succeed, thus many more people use drugs and are harmed by the drugs' side effects for the short and long tern",False
"If kids see their idols doping, they'll start doping as well, and doping in unregulated environments is dangerous (especially for young children)",True
"The distinction we draw between doping and eating a bowl of pasta or taking a painkiller is just whether we perceive it is normal, which is an arbitrary and poor way to form legislation.",False
"We should not legalize doping in sport because athletes would be coerced into doping by sponsors and their teams, so that they would have to wreck their bodies.",True
Young athletes will be coerced into doing this and doing it a lot since everyone else is doing it,False
Athelits are a role model for kids and adults. When all athelits are doping we will get more kids copying they're role model and doing drugs.,True
"The competition will no longer be about people, but about drugs, which goes against the notion of testing the ability of people, so interest in sports will decrease.",False
Some performance enhancing drugs have side effects that include increased aggression; this makes people who dope a potential threat to others.,True
"Legalizing doping will make things unfair internationally, as richer countries like the US and China will be able to afford to dope their athletes more safely and with more powerful drugs while poorer countries won't.",False
Athletes who decide to dope themselves suffer from a short term bias. Most of them perceive their career as the most important thing in their lives and don't think about the long term consequences,True
"Since not everyone responds the same way to drugs, legalizing doping won't equalize the field but will just create a different way in which people are unfairly disadvantaged.",False
"When doping is made legal, athletes who don't want to consume drugs will be unable to compete professionally. This means we force the harms of doping on everyone.",True
"All drugs have side effects, you shouldn’t take them unless necessary",False
"It would distant the normal person from the athlete, because it's no longer just hard work, it's using substances. Therefore people will enjoy watching sports less and would be less inclined to participate in them.",True
"Despite many complaints to the contrary, the combination of effective and regular drug testing as well as the stigma against doping amongst fans has proven to be an effective deterrent against doping in modern sport.",False
"Encourages young people who see athlets as model to also consume drugs, which are generally unhealthy",True
even if it will be used for good by athletes. it will make it abanded in socioty and pepole will miss use it becouse they are not in cntron by a doctor like athletes.,False
"Legalizing doping will legitimate coaches putting pressure on players to dope, increasing the number of people who are coerced into doping when they don't want to.",True
"Once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports",False
"Saying that because it happens often we ought legalize it is a bad argument, since it doesn't recognize that people often make bad decisions they need to be protected from (like with other illegal drugs).",True
"Sports are about seeing the best of human athletic capabilities, doping takes sports out of the realm of human capability which makes sports less engaging.",False
Doping will make people not admire atheletes anymore because they will attribute their accomplishments to the doping and not to the athlete.,True
This makes sports less exciting because individual athletes are less likely to dominate their sport and create the excitement which comes from super athletes like Lebron James and Michael Jordan.,False
Doping creates a race to the bottom of athletes taking stronger and more dangerous drugs in order to win.,True
"Once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports",False
This encourages kids to dope because they see their role models using drugs and then are more likely to mimic.,True
"The increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.",False
"Athletes already put their bodies through extreme harm via harsh training, doping will exacerbate the physical harms they are already accruing by making them feel like they can push themselves even farther past their limit.",True
By legalizing doping in sports we expose the athletes to the harms of it.,False
Doping will create a race to the bottom because every athlete who will want to be competetive will have to dope.,True
"Athletes who wish to break records are likely to take risks and try new drugs, even if they are not as safe, and as a result are likely to be harmed.",False
"Doping is very unhealthy, allowing doping will cause more athletes to dope which will make more athletes unhealthy.",True
"It will increase the number of injuries ,the humen body can only take so much even now when athletes are moving to fast it injures them so if they will be twice as fast",False
Doping creates a race to the bottom because athletes feel pressured to always dope more than their competitors in order to gain a competitive advantage. This hurts health outcomes.,True
"Allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.",False
"We should not legalize doping in sport because people cannot make an informed choice about endocrinology without expert advice, and experts would not advise someone to dope.",True
"Doping often has long term harmful effects on sport players bodies that they can't conceptualize at the time of choice, we need to protect players from their own choices.",False
Legalizing doping will force younger and younger athletes to dope as it becomes more of a norm in the higher leagues and people will feel like they have to dope to get recruited.,True
There may be significant health risks to atheletes who engage in doping,False
"We should not legalize doping in sport because children would be forced to start doping younger and younger in order to get into the right junior teams and academies, damaging their development.",True
"It will increase the number of injuries ,the humen body can only take so much even now when athletes are moving to fast it injures them so if they will be twice as fast",False
We should not legalize doping in sport because the long term effects of doping are not well understood and there could be serious harms to people's health.,True
It will be hard for athletes from poor areas to show how good they are becose they won't get drugs as easily as athletes from reach areas,False
Athletes have a great influence on teenagers as role models. Legalizing dope sends a problematic message that encourage the use of drugs and alcohol.,True
"The increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.",False
"It would send a message that drugs are acceptable, encouraging teens (and specifically teenage athletes) to use them",True
"Sport is supposed to be fair, and doping gives contested an unfair advantage.",False
"Allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.",True
This makes sports less exciting because individual athletes are less likely to dominate their sport and create the excitement which comes from super athletes like Lebron James and Michael Jordan.,False
"Doping is used to attain an advantage in sport; when it is legalized, athletes will turn to more dangerous substances to enhance their performance compared to others.",True
It might have bad long term consequences on the athleats like illness,False
Kids will think they should dope because they look up to athletes,True
Fans would hate the sport more because they will be disgusted by people doping,False
"Legalization of doping will place pressure on individual players to dope since they will be at an automatic disadvantage if they don't, preventing them from having a meaningful choice.",True
"Once we have drugs that are legal, there will be a new narket for drugs that are illegal and those drugs will be significantly more harmful",False
"Allowing athletes to use drugs will cause coercion to use them - either by pressure from the athlete's coach or friends, or internal pressure because they want to be successful",True
It would make it so the poor would have no chance to make it to larger leagues because they won't have money for the drugs and therefore will have worse performances.,False
Doping in sport seriously harm the athletes in the long term.,True
We should not legalize doping in sport because it would create a stigma for people who legitimately need to take the medicines.,False
"It breaks the true spirit of sports, which checks and celebrates the ability of the human body, and not the ability of drugs.",True
Fans would hate the sport more because they will be disgusted by people doping,False
"Legalizing doping will create an unfair advantage to the athletes that will choose to do so, and will require from any athlete, to succumb to that norm in order to be able to compete.",True
This will give people a bad body image if they see ever-more muscular athletes,False
"The competition will no longer be about people, but about drugs, which goes against the notion of testing the ability of people, so interest in sports will decrease.",True
"It breaks the true spirit of sports, which checks and celebrates the ability of the human body, and not the ability of drugs.",False
"If kids see their idols doping, they'll start doping as well, and doping in unregulated environments is dangerous (especially for young children)",True
the costs of rehabilitating all the athletes and all the drugs addicts that will comefrom this mostion will be on the people of the country and it is unfair for them.,False
"The distinction we draw between doping and eating a bowl of pasta or taking a painkiller is just whether we perceive it is normal, which is an arbitrary and poor way to form legislation.",True
the achievement of athletes with drugs are not really their own. sports are about getting your self to be the best. not the drugs.,False
"The longterm effects of doping have been understudied such that we can't guarantee longterm safety, and so shouldn't legalize it.",True
"While making anything legal will reduce the crime rates, that applies to legalizing murder; all countries have a responsibility to stop people from doing actions that hurt society.",False
Doping creates a barrier of access to sports for athletes from poorer backgrounds and for sport federations in developing countries given that substances--and the personal monitoring that comes with them--carry a substantial cost.,True
"Once allowed, there will be huge pressure on athletes to take enhancing drugs, and thus a level of coercion involved. This is especially true in non-liberal countries.",False
There may be significant health risks to atheletes who engage in doping,True
"Taking drugs will not help make sports more interesting, because if everyone takes drugs, everyone will improve about the same and the viewer at home will not really see a difference.",False
"We should not legalize doping in sport because children would be forced to start doping younger and younger in order to get into the right junior teams and academies, damaging their development.",True
We should not legalize doping in sport because it would be an insult to the hard work and integrity of athletes who have remained natural while doping is banned.,False
"Legalizing doping will set a new norm in sport, which will make the field inaccessible to people who don't want to use dangerous drugs.",True
"Now athletes that doesn't want to take drugs will have to take them to ""stay in the game """,False
Doping will create a race to the bottom because every athlete who will want to be competetive will have to dope.,True
"Sport is supposed to be fair, and doping gives contested an unfair advantage.",False
"Athletes who wish to break records are likely to take risks and try new drugs, even if they are not as safe, and as a result are likely to be harmed.",True
"Now athletes that doesn't want to take drugs will have to take them to ""stay in the game """,False
The act of legalizing dope in some community assure the rise of the same dopes in general community as well.,True
The essence of sport is to watch humanity reach it's peaks and adding non-human related factors like drags misses the point,False
There may be significant health risks to atheletes who engage in doping,True
Kids will think they should dope because they look up to athletes,False
Hurts athletes because drugs are dangerous and cause various diseases and even death,True
Most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.,False
Forces athletes to compromise their bodies and moral compasses in order to compete at the same level as everyone else.,True
Kids will think they should dope because they look up to athletes,False
Doping creates a race to the bottom of athletes taking stronger and more dangerous drugs in order to win.,True
"Fans are against doping in the vast majority of sports, so legalizing doping would drive away fans of the sport and ultimately hurt the game.",False
"We should not legalize doping in sport because athletes would be coerced into doping by sponsors and their teams, so that they would have to wreck their bodies.",True
the use of steroids is very carcinogenic by regular use. we already prohibiting food for being carsinogenic so it sould be the same.,False
"Athletes are seen as role models by many young people. If they use drugs to succeed, others are likely to follow their example.",True
"Once allowed, there will be huge pressure on athletes to take enhancing drugs, and thus a level of coercion involved. This is especially true in non-liberal countries.",False
"Encourages young people who see athlets as model to also consume drugs, which are generally unhealthy",True
We should not legalize doping in sport because it would be an insult to the hard work and integrity of athletes who have remained natural while doping is banned.,False
"Athletes are seen as role models by many young people. If they use drugs to succeed, others are likely to follow their example.",True
Most a matures who aspire to be like the athletes they look up to don't have the supporting staff and facilities that help balance the negative effect of doping.,False
Doping may have long term and short term bad medical effect on the competitor.,True
"It breaks the true spirit of sports, which checks and celebrates the ability of the human body, and not the ability of drugs.",False
"Legalizing doping will create an unfair advantage to the athletes that will choose to do so, and will require from any athlete, to succumb to that norm in order to be able to compete.",True
Doping is unhealthy for athelits and when doping will be legal they will be forced to dope if they would want chance to win.,False
"The longterm effects of doping have been understudied such that we can't guarantee longterm safety, and so shouldn't legalize it.",True
"Fans are against doping in the vast majority of sports, so legalizing doping would drive away fans of the sport and ultimately hurt the game.",False
"We should not legalize doping in sport because children would be forced to start doping younger and younger in order to get into the right junior teams and academies, damaging their development.",True
Kids will think they should dope because they look up to athletes,False
Children will be vulnerable to doping at an incredibly young age and Parents will pressure their kids into dangerous situations.,True
"Once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports",False
"The purpose of sport is to see what hard work and training can make the human body capable of, and legalizing doping would detract from this core purpose of sporting.",True
"Many religious people see the consumption of drugs as unholy, that causes sports to be a political thing which only part of the population enjoy together. That discourages cooperation on other things and causes seperation",False
"It breaks the true spirit of sports, which checks and celebrates the ability of the human body, and not the ability of drugs.",True
Athelits are a role model for kids and adults. When all athelits are doping we will get more kids copying they're role model and doing drugs.,False
"Professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.",True
"The hurtful side effects of doping can take years to manifest, and young athletes who start early on would probably not consider the long-term effect it will have on their lives.",False
Harm to athletes: Doping is incredibly harmful. It permanently harms the body of athletes,True
"Athletes already put their bodies through extreme harm via harsh training, doping will exacerbate the physical harms they are already accruing by making them feel like they can push themselves even farther past their limit.",False
"Once we have drugs that are legal, there will be a new narket for drugs that are illegal and those drugs will be significantly more harmful",True
The essence of sport is to watch humanity reach it's peaks and adding non-human related factors like drags misses the point,False
"Allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.",True
Legalization of doping is trying to hit a moving target since once doping becomes the norm athletes will have to find something even more extreme to make themselves seem uniquely good.,False
"Professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.",True
The decision of the athlets to take drugs will. Be irrational because of the huge pressure on them to be better and get more money. That limits the autonomy of athlets to choose their way.,False
"It will increase the number of injuries ,the humen body can only take so much even now when athletes are moving to fast it injures them so if they will be twice as fast",True
"It'll make sporting events less interesting because the differences between different players becomes less visible, fewer extreme records are going to be broken",False
Hurts athletes because drugs are dangerous and cause various diseases and even death,True
"The increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.",False
"Keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.",True
"Athletes who wish to break records are likely to take risks and try new drugs, even if they are not as safe, and as a result are likely to be harmed.",False
"Legalization of doping will place pressure on individual players to dope since they will be at an automatic disadvantage if they don't, preventing them from having a meaningful choice.",True
"Doping often has long term harmful effects on sport players bodies that they can't conceptualize at the time of choice, we need to protect players from their own choices.",False
"People would be more inclined to try drugs, not necessarily having the ability of the sports agent to get hold of the legal, safer, more expensive ones. Drugs would seem legitimate.",True
"While making anything legal will reduce the crime rates, that applies to legalizing murder; all countries have a responsibility to stop people from doing actions that hurt society.",False
Children will be vulnerable to doping at an incredibly young age and Parents will pressure their kids into dangerous situations.,True
"Allowing doping practically means forcing doping, as the allowance of doping means that anyone that doesn't take the adherent drugs is to become none-competitive.",False
"Keeping their job in professional sports would pressure athletes to dope, and doping is dangerous to athlete health.",True
"Many religious people see the consumption of drugs as unholy, that causes sports to be a political thing which only part of the population enjoy together. That discourages cooperation on other things and causes seperation",False
"Doping causes physical harm to athletes in the long run, which they often can't foresee when doing it.",True
We should not legalize doping in sport because it would be an insult to the hard work and integrity of athletes who have remained natural while doping is banned.,False
"It would send a message that drugs are acceptable, encouraging teens (and specifically teenage athletes) to use them",True
"Currently the football stars give motivation to children to try and keep a healthy, sporty, lifestyle. When the children see that their heroes aren't there solely due to hard work, they will be less sporty.",False
"Even if today some athletics take drugs, when it's legal people will take higher doses because they will not be afraid to get caught anymore and will suffer worse consequences.",True
"The purpose of sport is to see what hard work and training can make the human body capable of, and legalizing doping would detract from this core purpose of sporting.",False
"It would send a message that drugs are acceptable, encouraging teens (and specifically teenage athletes) to use them",True
"Athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.",False
Doping creates a race to the bottom because athletes feel pressured to always dope more than their competitors in order to gain a competitive advantage. This hurts health outcomes.,True
the use of steroids is very carcinogenic by regular use. we already prohibiting food for being carsinogenic so it sould be the same.,False
"Athletes who wish to break records are likely to take risks and try new drugs, even if they are not as safe, and as a result are likely to be harmed.",True
There may be significant health risks to atheletes who engage in doping,False
"Legalizing doping will send the message that performance enhancing drugs are good, which will seep into other fields like academics and encourage illegal drug use more broadly.",True
"Once you use it you go get addicted to more difficult one , once the sports gamer start and he won’t be able to continue to keep what he does in sports",False
"Sports today inspires people to work hard and achieve. After the proposal we will lose the admirable athletes that made incredible achievements through willpower, in exchange for uninspiring achievements only attributed to drugs.",True
"It'll make sporting events less interesting because the differences between different players becomes less visible, fewer extreme records are going to be broken",False
"Legalizing doping will set a new norm in sport, which will make the field inaccessible to people who don't want to use dangerous drugs.",True
Doping legalization will ruin the entertainment value and suspense of sports since the outcome of sporting events will be determined by whose bodies react best to chemicals.,False
"Legalizing doping will make things unfair internationally, as richer countries like the US and China will be able to afford to dope their athletes more safely and with more powerful drugs while poorer countries won't.",True
"The increased demand to these drugs will increase prices, which can mean that from now on the rich will have a permanent advantage over the poor.",False
"Professional athletes serve as role models for young athletes in their sport, and widespread use of doping amongst professional would likely drive an increase in doping amongst youth, which can have negative health affects.",True
"Doping is an expensive practice which only richer people have access to, legalization will just make playing sports inaccessible to people who can't afford drugs.",False
"Legalizing doping will legitimate coaches putting pressure on players to dope, increasing the number of people who are coerced into doping when they don't want to.",True
"Athletes are already performing at a higher level than ever before thanks to advances in training and physical therapy, so legalizing doping is not necessary to improve the quality of sport.",False
It will force athletes that don't want to use drugs to do so because they don’t stand a chance of winning otherwise,True
It will be hard for athletes from poor areas to show how good they are becose they won't get drugs as easily as athletes from reach areas,False
We should not legalize doping in sport because it would create an arms race where every top athlete had to dope as much as possible to remain competitive.,True
"Allowing doping practically means forcing doping, as the allowance of doping means that anyone that doesn't take the adherent drugs is to become none-competitive.",False
We should not legalize doping in sport because the long term effects of doping are not well understood and there could be serious harms to people's health.,True
Social media facilitates predatory behavior since people can make fake profiles and use them to stalk and endanger others. ,True
"Little children, especially young girls, that see on social media that the popular people ate the ones publishing themselves in bathing suits, may feel like they have to do it in order to become popular.",False
Social media users are more vulnerable to security breaches like hacking and viruses. ,True
"People use social media most of the time because they are board, which make us crave stimuli all time- as a result out ability to focus for long time decreases",False
Social media creates unrealistic expectations of how your life should be going compared to others. ,True
"Social media get's money by making people use it, so they make you addicted to it: either by sending notifications to re-enter it, or rapidly changing the shown info to make you want to stay. ",False
"Social media gives technology companies access to vast amounts of our personal data which they can sell to advertisers, infringing on our privacy. ",True
"People use social media most of the time because they are board, which make us crave stimuli all time- as a result out ability to focus for long time decreases",False
"Social media creates echo chambers where people are more likely to just have their own views enforced and think they are the norm (e.g. by liking specific facebook pages), which is bad for understanding.",True
Social media brings more harm than good because it draws huge amounts of investment that could be better spent on basically anything else.,False
"Social media creates huge data-bases, harming the privacy of the users. ",True
Social media makes people care more about the number of 'likes' they have than their real relationships. ,False
Social media facilitates predatory behavior since people can make fake profiles and use them to stalk and endanger others. ,True
"Small groups with extreme opinions can bond to share their opinions on social media, thus making it seem as if is a ""popular"" opinion, not only spreading fear but also getting others to join. ",False
"Social media leads to people becoming used to short and simple messages, thus making it harder and less likely for them to reed more profound articles, and that leads to less informed citizens. ",True
"People use social media most of the time because they are board, which make us crave stimuli all time- as a result out ability to focus for long time decreases",False
"On Social media, the popular people are usually the more good looking ones. If someone doesn't get a lot of 'likes', he may feel bad about himself.",True
"On Social media, the popular people are usually the more good looking ones. If someone doesn't get a lot of 'likes', he may feel bad about himself.",False
"Social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process. ",True
"Social media get's money by making people use it, so they make you addicted to it: either by sending notifications to re-enter it, or rapidly changing the shown info to make you want to stay. ",False
"Social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process. ",True
Social media brings more harm than good because it draws huge amounts of investment that could be better spent on basically anything else.,False
"Social media can be used by governments to follow their citizens, make them conform to the regime's ideology and harm those that don't.",True
"On Social media, the popular people are usually the more good looking ones. If someone doesn't get a lot of 'likes', he may feel bad about himself.",False
"Social media creates huge data-bases, harming the privacy of the users. ",True
Social media brings more harm than good because it encourages people to share their personal details with large companies and governments who don't have their interests at heart.,False
"Social media makes bullying much more offensive and harmful to kids and teenagers, since it follows them everywhere and all the time. There is nowhere to hide.",True
Social media users are more vulnerable to security breaches like hacking and viruses.,False
Social media creates unrealistic expectations of how your life should be going compared to others.,True
"Social media replaces human contact, many prefer to talk ln char rather than meet, this means that many people do not develop the proper human and social skills",False
"Social media makes fake news spread faster and reach huge audiences, since fake news are often more sensational and provocative than real news , hurting public discourse and the democratic process.",True
Social media users are more vulnerable to security breaches like hacking and viruses.,False
In social media people feel more free to bully other people because they don't see the emotions or reactions of the person they bully.,True
Social media users are more vulnerable to security breaches like hacking and viruses.,False
Social media stimulates obsessive behavior with regards to relationships - if you break up with someone social media makes it easier to stay obsessed over them due to the accessibility of their profiles.,True
"On Social media, the popular people are usually the more good looking ones. If someone doesn't get a lot of 'likes', he may feel bad about himself.",False
"Small groups with extreme opinions can bond to share their opinions on social media, thus making it seem as if is a ""popular"" opinion, not only spreading fear but also getting others to join.",True
"The focus in social media (for example, Instagram) is on the appearance of people, and not on their personalty. People that are less good looking may feel like they are worthless in the world.",False
Social media makes it harder to create new relationships. It gives you a false feeling of community even though you are alone. You scroll through facebook instead of talking to the people around them,True
Social media decreases individual productivity by providing a constant distraction that prevents people from focusing.,False
